site_id,unit_id,unit_id_confidence,ts_raw,ts_est,shift_hours,pollutant,value,unit,instrument_class,zero_run_length,excluded,exclusion_reason,v1_scope,scope_reason
sterling-ms,apex-06,confirmed,2026-08-07 03:00:00,2026-08-07 01:00:00,2,PM2.5,3.41,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 04:00:00,2026-08-07 02:00:00,2,NO2,3.26,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 04:00:00,2026-08-07 02:00:00,2,VOCs,999.56,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 04:00:00,2026-08-07 02:00:00,2,PM2.5,2.96,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 05:00:00,2026-08-07 03:00:00,2,NO2,0.88,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 05:00:00,2026-08-07 03:00:00,2,VOCs,969.97,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 05:00:00,2026-08-07 03:00:00,2,PM2.5,4.41,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 06:00:00,2026-08-07 04:00:00,2,NO2,3.18,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 06:00:00,2026-08-07 04:00:00,2,VOCs,1027.97,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 06:00:00,2026-08-07 04:00:00,2,PM2.5,6.63,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 07:00:00,2026-08-07 05:00:00,2,NO2,3.63,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 07:00:00,2026-08-07 05:00:00,2,VOCs,1134.26,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 07:00:00,2026-08-07 05:00:00,2,PM2.5,6.07,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 08:00:00,2026-08-07 06:00:00,2,NO2,4.63,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 08:00:00,2026-08-07 06:00:00,2,VOCs,1216.4,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 08:00:00,2026-08-07 06:00:00,2,PM2.5,2.01,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 09:00:00,2026-08-07 07:00:00,2,NO2,1.45,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 09:00:00,2026-08-07 07:00:00,2,VOCs,986.65,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 09:00:00,2026-08-07 07:00:00,2,PM2.5,3.95,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 10:00:00,2026-08-07 08:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,3,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 10:00:00,2026-08-07 08:00:00,2,VOCs,678.76,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 10:00:00,2026-08-07 08:00:00,2,PM2.5,4.98,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 11:00:00,2026-08-07 09:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,3,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 11:00:00,2026-08-07 09:00:00,2,VOCs,511.93,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 11:00:00,2026-08-07 09:00:00,2,PM2.5,5.74,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 12:00:00,2026-08-07 10:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,3,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 12:00:00,2026-08-07 10:00:00,2,VOCs,343.89,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 12:00:00,2026-08-07 10:00:00,2,PM2.5,5.54,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 13:00:00,2026-08-07 11:00:00,2,NO2,0.05,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 13:00:00,2026-08-07 11:00:00,2,VOCs,209.78,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 13:00:00,2026-08-07 11:00:00,2,PM2.5,4.26,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 14:00:00,2026-08-07 12:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,3,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 14:00:00,2026-08-07 12:00:00,2,VOCs,214.08,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 14:00:00,2026-08-07 12:00:00,2,PM2.5,5.1,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 15:00:00,2026-08-07 13:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,3,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 15:00:00,2026-08-07 13:00:00,2,VOCs,193.94,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 15:00:00,2026-08-07 13:00:00,2,PM2.5,5.04,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 16:00:00,2026-08-07 14:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,3,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 16:00:00,2026-08-07 14:00:00,2,VOCs,200.71,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 16:00:00,2026-08-07 14:00:00,2,PM2.5,5.2,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 17:00:00,2026-08-07 15:00:00,2,NO2,0.77,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 17:00:00,2026-08-07 15:00:00,2,VOCs,248.59,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 17:00:00,2026-08-07 15:00:00,2,PM2.5,5.71,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 18:00:00,2026-08-07 16:00:00,2,NO2,0.29,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 18:00:00,2026-08-07 16:00:00,2,VOCs,289.19,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 18:00:00,2026-08-07 16:00:00,2,PM2.5,6.36,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 19:00:00,2026-08-07 17:00:00,2,NO2,1.58,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 19:00:00,2026-08-07 17:00:00,2,VOCs,365.51,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 19:00:00,2026-08-07 17:00:00,2,PM2.5,5.58,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 20:00:00,2026-08-07 18:00:00,2,NO2,3.67,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 20:00:00,2026-08-07 18:00:00,2,VOCs,463.93,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 20:00:00,2026-08-07 18:00:00,2,PM2.5,3.59,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 21:00:00,2026-08-07 19:00:00,2,NO2,8.54,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 21:00:00,2026-08-07 19:00:00,2,VOCs,416.68,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 21:00:00,2026-08-07 19:00:00,2,PM2.5,2.89,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 22:00:00,2026-08-07 20:00:00,2,NO2,8.46,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 22:00:00,2026-08-07 20:00:00,2,VOCs,371.85,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 22:00:00,2026-08-07 20:00:00,2,PM2.5,2.26,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 23:00:00,2026-08-07 21:00:00,2,NO2,8.32,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 23:00:00,2026-08-07 21:00:00,2,VOCs,499.34,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-07 23:00:00,2026-08-07 21:00:00,2,PM2.5,3.35,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 00:00:00,2026-08-07 22:00:00,2,NO2,8.32,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 00:00:00,2026-08-07 22:00:00,2,VOCs,599.7,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 00:00:00,2026-08-07 22:00:00,2,PM2.5,3.42,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 01:00:00,2026-08-07 23:00:00,2,NO2,11.71,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 01:00:00,2026-08-07 23:00:00,2,VOCs,693.79,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 01:00:00,2026-08-07 23:00:00,2,PM2.5,2.86,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 02:00:00,2026-08-08 00:00:00,2,NO2,8.38,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 02:00:00,2026-08-08 00:00:00,2,VOCs,768.53,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 02:00:00,2026-08-08 00:00:00,2,PM2.5,3.04,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 03:00:00,2026-08-08 01:00:00,2,NO2,1.71,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 03:00:00,2026-08-08 01:00:00,2,VOCs,796.59,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 03:00:00,2026-08-08 01:00:00,2,PM2.5,3.08,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 04:00:00,2026-08-08 02:00:00,2,NO2,1.93,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 04:00:00,2026-08-08 02:00:00,2,VOCs,854.51,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 04:00:00,2026-08-08 02:00:00,2,PM2.5,3.73,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 05:00:00,2026-08-08 03:00:00,2,NO2,3.08,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 05:00:00,2026-08-08 03:00:00,2,VOCs,928.87,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 05:00:00,2026-08-08 03:00:00,2,PM2.5,3.85,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 06:00:00,2026-08-08 04:00:00,2,NO2,1.48,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 06:00:00,2026-08-08 04:00:00,2,VOCs,936.34,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 06:00:00,2026-08-08 04:00:00,2,PM2.5,4.7,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 07:00:00,2026-08-08 05:00:00,2,NO2,3.04,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 07:00:00,2026-08-08 05:00:00,2,VOCs,989.15,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 07:00:00,2026-08-08 05:00:00,2,PM2.5,4.66,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 08:00:00,2026-08-08 06:00:00,2,NO2,3.62,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 08:00:00,2026-08-08 06:00:00,2,VOCs,1067.65,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 08:00:00,2026-08-08 06:00:00,2,PM2.5,3.17,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 09:00:00,2026-08-08 07:00:00,2,NO2,0.56,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 09:00:00,2026-08-08 07:00:00,2,VOCs,831.14,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 09:00:00,2026-08-08 07:00:00,2,PM2.5,3.83,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 10:00:00,2026-08-08 08:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 10:00:00,2026-08-08 08:00:00,2,VOCs,503.88,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 10:00:00,2026-08-08 08:00:00,2,PM2.5,4.86,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 11:00:00,2026-08-08 09:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 11:00:00,2026-08-08 09:00:00,2,VOCs,252.33,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 11:00:00,2026-08-08 09:00:00,2,PM2.5,4.87,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 12:00:00,2026-08-08 10:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 12:00:00,2026-08-08 10:00:00,2,VOCs,189.38,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 12:00:00,2026-08-08 10:00:00,2,PM2.5,5.91,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 13:00:00,2026-08-08 11:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 13:00:00,2026-08-08 11:00:00,2,VOCs,203.8,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 13:00:00,2026-08-08 11:00:00,2,PM2.5,7.99,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 14:00:00,2026-08-08 12:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 14:00:00,2026-08-08 12:00:00,2,VOCs,199.32,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 14:00:00,2026-08-08 12:00:00,2,PM2.5,7.53,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 15:00:00,2026-08-08 13:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 15:00:00,2026-08-08 13:00:00,2,VOCs,170.83,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 15:00:00,2026-08-08 13:00:00,2,PM2.5,10.19,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 16:00:00,2026-08-08 14:00:00,2,NO2,0.01,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 16:00:00,2026-08-08 14:00:00,2,VOCs,160.57,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 16:00:00,2026-08-08 14:00:00,2,PM2.5,11.19,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 17:00:00,2026-08-08 15:00:00,2,NO2,0.44,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 17:00:00,2026-08-08 15:00:00,2,VOCs,198.5,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 17:00:00,2026-08-08 15:00:00,2,PM2.5,10.27,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 18:00:00,2026-08-08 16:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,1,true,exact_zero_floor,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 18:00:00,2026-08-08 16:00:00,2,VOCs,158.36,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 18:00:00,2026-08-08 16:00:00,2,PM2.5,8.44,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 19:00:00,2026-08-08 17:00:00,2,NO2,0.59,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 19:00:00,2026-08-08 17:00:00,2,VOCs,136.02,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 19:00:00,2026-08-08 17:00:00,2,PM2.5,8.74,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 20:00:00,2026-08-08 18:00:00,2,NO2,3.7,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 20:00:00,2026-08-08 18:00:00,2,VOCs,163.33,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 20:00:00,2026-08-08 18:00:00,2,PM2.5,8.36,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 21:00:00,2026-08-08 19:00:00,2,NO2,6.91,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 21:00:00,2026-08-08 19:00:00,2,VOCs,178.41,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 21:00:00,2026-08-08 19:00:00,2,PM2.5,7.82,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 22:00:00,2026-08-08 20:00:00,2,NO2,9.83,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 22:00:00,2026-08-08 20:00:00,2,VOCs,212.99,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 22:00:00,2026-08-08 20:00:00,2,PM2.5,7.58,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 23:00:00,2026-08-08 21:00:00,2,NO2,8.51,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 23:00:00,2026-08-08 21:00:00,2,VOCs,237.93,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-08 23:00:00,2026-08-08 21:00:00,2,PM2.5,7.19,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 00:00:00,2026-08-08 22:00:00,2,NO2,17.75,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 00:00:00,2026-08-08 22:00:00,2,VOCs,254.61,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 00:00:00,2026-08-08 22:00:00,2,PM2.5,6.56,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 01:00:00,2026-08-08 23:00:00,2,NO2,20.24,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 01:00:00,2026-08-08 23:00:00,2,VOCs,298.6,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 01:00:00,2026-08-08 23:00:00,2,PM2.5,5.77,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 02:00:00,2026-08-09 00:00:00,2,NO2,4.6,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 02:00:00,2026-08-09 00:00:00,2,VOCs,387.45,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 02:00:00,2026-08-09 00:00:00,2,PM2.5,5.94,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 03:00:00,2026-08-09 01:00:00,2,NO2,2.28,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 03:00:00,2026-08-09 01:00:00,2,VOCs,483.37,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 03:00:00,2026-08-09 01:00:00,2,PM2.5,6.32,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 04:00:00,2026-08-09 02:00:00,2,NO2,3.97,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 04:00:00,2026-08-09 02:00:00,2,VOCs,587.34,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 04:00:00,2026-08-09 02:00:00,2,PM2.5,5.43,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 05:00:00,2026-08-09 03:00:00,2,NO2,3.58,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 05:00:00,2026-08-09 03:00:00,2,VOCs,654.4,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 05:00:00,2026-08-09 03:00:00,2,PM2.5,5.38,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 06:00:00,2026-08-09 04:00:00,2,NO2,2.63,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 06:00:00,2026-08-09 04:00:00,2,VOCs,735.06,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 06:00:00,2026-08-09 04:00:00,2,PM2.5,5.68,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 07:00:00,2026-08-09 05:00:00,2,NO2,0.74,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 07:00:00,2026-08-09 05:00:00,2,VOCs,811.24,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 07:00:00,2026-08-09 05:00:00,2,PM2.5,5.87,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 08:00:00,2026-08-09 06:00:00,2,NO2,0.56,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 08:00:00,2026-08-09 06:00:00,2,VOCs,865.91,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 08:00:00,2026-08-09 06:00:00,2,PM2.5,5.94,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 09:00:00,2026-08-09 07:00:00,2,NO2,0.31,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 09:00:00,2026-08-09 07:00:00,2,VOCs,720.47,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
sterling-ms,apex-06,confirmed,2026-08-09 09:00:00,2026-08-09 07:00:00,2,PM2.5,8.31,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
